"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption","NetConsumption"
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_32","2017-08-13",277,3548
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_33","2017-08-20",502,5484
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_34","2017-08-27",993,5487
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_35","2017-09-03",811,6580
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_36","2017-09-10",889,3522
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_37","2017-09-17",4159,-4476
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_38","2017-09-24",4655,5714
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_39","2017-10-01",4727,5113
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_40","2017-10-08",5719,-356
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_41","2017-10-15",3027,3501
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_42","2017-10-22",1220,6224
"Punggol","PG_B2","3004520810","008932012415","WS500134A","SUB","Indirect","2017_43","2017-10-29",1021,1584
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_31","2017-08-06",2984,15188
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_32","2017-08-13",3441,3548
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_33","2017-08-20",3276,5484
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_34","2017-08-27",3028,5487
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_35","2017-09-03",3171,6580
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_36","2017-09-10",2895,3522
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_37","2017-09-17",2926,-4476
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_38","2017-09-24",3013,5714
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_39","2017-10-01",3053,5113
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_40","2017-10-08",3506,-356
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_41","2017-10-15",3447,3501
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_42","2017-10-22",3246,6224
"Punggol","PG_B2","3004520840","008925776349","WS500140A","SUB","Indirect","2017_43","2017-10-29",3156,1584
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_31","2017-08-06",4207,15188
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_32","2017-08-13",4116,3548
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_33","2017-08-20",4459,5484
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_34","2017-08-27",4914,5487
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_35","2017-09-03",4708,6580
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_36","2017-09-10",5324,3522
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_37","2017-09-17",5005,-4476
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_38","2017-09-24",5431,5714
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_39","2017-10-01",5002,5113
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_40","2017-10-08",4976,-356
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_41","2017-10-15",5215,3501
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_42","2017-10-22",4934,6224
"Punggol","PG_B2","3004520867","008901386683","WS500146A","SUB","Indirect","2017_43","2017-10-29",4674,1584
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_31","2017-08-06",6767,15188
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_32","2017-08-13",9669,3548
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_33","2017-08-20",7176,5484
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_34","2017-08-27",8177,5487
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_35","2017-09-03",8807,6580
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_36","2017-09-10",6848,3522
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_37","2017-09-17",3719,-4476
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_38","2017-09-24",7968,5714
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_39","2017-10-01",7350,5113
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_40","2017-10-08",8005,-356
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_41","2017-10-15",8919,3501
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_42","2017-10-22",8521,6224
"Punggol","PG_B2","3004520880","008901385180","WS500152A","SUB","Indirect","2017_43","2017-10-29",8997,1584
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_31","2017-08-06",5042,15188
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_32","2017-08-13",5653,3548
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_33","2017-08-20",5182,5484
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_34","2017-08-27",5604,5487
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_35","2017-09-03",4835,6580
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_36","2017-09-10",4477,3522
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_37","2017-09-17",3515,-4476
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_38","2017-09-24",3096,5714
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_39","2017-10-01",3815,5113
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_40","2017-10-08",4004,-356
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_41","2017-10-15",5469,3501
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_42","2017-10-22",5964,6224
"Punggol","PG_B2","3004520894","008921987585","WS500158A","SUB","Indirect","2017_43","2017-10-29",5456,1584
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_31","2017-08-06",2565,15188
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_32","2017-08-13",2599,3548
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_33","2017-08-20",3363,5484
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_34","2017-08-27",3626,5487
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_35","2017-09-03",3059,6580
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_36","2017-09-10",3339,3522
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_37","2017-09-17",2999,-4476
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_38","2017-09-24",2942,5714
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_39","2017-10-01",3198,5113
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_40","2017-10-08",2857,-356
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_41","2017-10-15",2829,3501
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_42","2017-10-22",2801,6224
"Punggol","PG_B2","3004520911","008901385255","WS500164A","SUB","Indirect","2017_43","2017-10-29",3078,1584
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_31","2017-08-06",639,15188
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_32","2017-08-13",3881,3548
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_33","2017-08-20",2632,5484
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_34","2017-08-27",2497,5487
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_35","2017-09-03",2102,6580
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_36","2017-09-10",1801,3522
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_37","2017-09-17",647,-4476
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_38","2017-09-24",1006,5714
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_39","2017-10-01",1757,5113
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_40","2017-10-08",1758,-356
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_41","2017-10-15",1504,3501
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_42","2017-10-22",2163,6224
"Punggol","PG_B2","3004520929","00893527590","WS500170A","SUB","Indirect","2017_43","2017-10-29",1879,1584
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_31","2017-08-06",1970,15188
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_32","2017-08-13",1890,3548
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_33","2017-08-20",1699,5484
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_34","2017-08-27",2731,5487
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_35","2017-09-03",2102,6580
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_36","2017-09-10",2284,3522
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_37","2017-09-17",2040,-4476
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_38","2017-09-24",2071,5714
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_39","2017-10-01",2425,5113
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_40","2017-10-08",2231,-356
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_41","2017-10-15",2055,3501
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_42","2017-10-22",2438,6224
"Punggol","PG_B2","3004520954","008928387128","WS500176A","SUB","Indirect","2017_43","2017-10-29",3203,1584
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_31","2017-08-06",10305,1303
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_32","2017-08-13",12868,1759
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_33","2017-08-20",13212,2660
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_34","2017-08-27",13116,1106
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_35","2017-09-03",13642,2114
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_36","2017-09-10",12747,3018
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_37","2017-09-17",12239,2092
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_38","2017-09-24",12345,-936
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_39","2017-10-01",12740,2281
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_40","2017-10-08",13906,1944
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_41","2017-10-15",12912,2006
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_42","2017-10-22",12629,2071
"Punggol","PG_B2","3004520967","008901541378","WS500091A","SUB","Direct","2017_43","2017-10-29",12708,2277
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_31","2017-08-06",1892,1303
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_32","2017-08-13",2886,1759
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_33","2017-08-20",2129,2660
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_34","2017-08-27",2238,1106
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_35","2017-09-03",1847,2114
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_36","2017-09-10",2164,3018
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_37","2017-09-17",2284,2092
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_38","2017-09-24",2051,-936
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_39","2017-10-01",2140,2281
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_40","2017-10-08",2155,1944
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_41","2017-10-15",2274,2006
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_42","2017-10-22",2519,2071
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","2017_43","2017-10-29",1729,2277
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_31","2017-08-06",3827,1303
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_32","2017-08-13",5616,1759
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_33","2017-08-20",3907,2660
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_34","2017-08-27",4889,1106
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_35","2017-09-03",7211,2114
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_36","2017-09-10",6311,3018
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_37","2017-09-17",5026,2092
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_38","2017-09-24",4933,-936
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_39","2017-10-01",6435,2281
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_40","2017-10-08",4518,1944
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_41","2017-10-15",4972,2006
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_42","2017-10-22",4732,2071
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","2017_43","2017-10-29",4620,2277
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_31","2017-08-06",0,15188
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_32","2017-08-13",165,3548
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_33","2017-08-20",116,5484
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_34","2017-08-27",0,5487
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_35","2017-09-03",107,6580
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_36","2017-09-10",0,3522
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_37","2017-09-17",152,-4476
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_38","2017-09-24",0,5714
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_39","2017-10-01",0,5113
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_40","2017-10-08",0,-356
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_41","2017-10-15",0,3501
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_42","2017-10-22",0,6224
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","2017_43","2017-10-29",0,1584
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_31","2017-08-06",2648,15188
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_32","2017-08-13",2830,3548
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_33","2017-08-20",3338,5484
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_34","2017-08-27",2720,5487
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_35","2017-09-03",2389,6580
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_36","2017-09-10",3688,3522
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_37","2017-09-17",3198,-4476
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_38","2017-09-24",3293,5714
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_39","2017-10-01",2573,5113
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","2017_40","2017-10-08",2895,-356
