"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption"
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_33",2017-08-20,3136
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_34",2017-08-27,3187
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_35",2017-09-03,2626
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_36",2017-09-10,3342
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_37",2017-09-17,2929
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_38",2017-09-24,2865
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_39",2017-10-01,2230
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_40",2017-10-08,3237
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_41",2017-10-15,3163
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_42",2017-10-22,2362
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_43",2017-10-29,3188
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_44",2017-11-05,3004
"Punggol","PG_B1","3004480316","008901633175","WS500054A","SUB","Indirect","2017_45",2017-11-11,2383
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_31",2017-08-06,4719
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_32",2017-08-13,5710
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_33",2017-08-20,5648
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_34",2017-08-27,5470
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_35",2017-09-03,5441
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_36",2017-09-10,5972
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_37",2017-09-17,5790
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_38",2017-09-24,5041
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_39",2017-10-01,6376
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_40",2017-10-08,6045
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_41",2017-10-15,4763
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_42",2017-10-22,5612
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_43",2017-10-29,5796
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_44",2017-11-05,5773
"Punggol","PG_B1","3004480331","008901628837","WS500060A","SUB","Indirect","2017_45",2017-11-11,4141
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_31",2017-08-06,1091
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_32",2017-08-13,1202
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_33",2017-08-20,1065
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_34",2017-08-27,1235
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_35",2017-09-03,1254
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_36",2017-09-10,1358
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_37",2017-09-17,1226
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_38",2017-09-24,1288
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_39",2017-10-01,1312
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_40",2017-10-08,1444
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_41",2017-10-15,1202
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_42",2017-10-22,1501
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_43",2017-10-29,1460
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_44",2017-11-05,1526
"Punggol","PG_B1","3004480341","008901658859","WS500066A","SUB","Indirect","2017_45",2017-11-11,1165
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_31",2017-08-06,546
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_32",2017-08-13,677
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_33",2017-08-20,650
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_34",2017-08-27,829
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_35",2017-09-03,636
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_36",2017-09-10,763
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_37",2017-09-17,785
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_38",2017-09-24,678
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_39",2017-10-01,710
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_40",2017-10-08,609
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_41",2017-10-15,602
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_42",2017-10-22,757
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_43",2017-10-29,608
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_44",2017-11-05,690
"Punggol","PG_B1","3004480355","008922872224","WS500072A","SUB","Indirect","2017_45",2017-11-11,393
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_31",2017-08-06,2413
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_32",2017-08-13,2598
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_33",2017-08-20,2792
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_34",2017-08-27,2481
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_35",2017-09-03,2797
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_36",2017-09-10,2505
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_37",2017-09-17,3644
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_38",2017-09-24,5675
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_39",2017-10-01,3701
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_40",2017-10-08,4003
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_41",2017-10-15,5865
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_42",2017-10-22,5624
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_43",2017-10-29,5710
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_44",2017-11-05,5269
"Punggol","PG_B1","3004480369","008936008773","WS500078A","SUB","Indirect","2017_45",2017-11-11,3991
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_31",2017-08-06,5030
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_32",2017-08-13,5800
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_33",2017-08-20,5521
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_34",2017-08-27,5550
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_35",2017-09-03,6375
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_36",2017-09-10,6329
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_37",2017-09-17,5997
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_38",2017-09-24,5921
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_39",2017-10-01,6626
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_40",2017-10-08,6834
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_41",2017-10-15,6277
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_42",2017-10-22,6827
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_43",2017-10-29,6765
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_44",2017-11-05,6660
"Punggol","PG_B1","3004480381","008901628977","WS500084A","SUB","Indirect","2017_45",2017-11-11,5091
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_31",2017-08-06,3040
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_32",2017-08-13,3709
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_33",2017-08-20,4100
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_34",2017-08-27,4330
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_35",2017-09-03,4204
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_36",2017-09-10,6349
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_37",2017-09-17,6635
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_38",2017-09-24,7072
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_39",2017-10-01,7252
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_40",2017-10-08,6798
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_41",2017-10-15,7610
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_42",2017-10-22,6927
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_43",2017-10-29,6481
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_44",2017-11-05,6507
"Punggol","PG_B1","3004480399","008923213832","WS500090A","SUB","Indirect","2017_45",2017-11-11,4995
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_31",2017-08-06,85511
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_32",2017-08-13,96723
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_33",2017-08-20,95567
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_34",2017-08-27,95299
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_35",2017-09-03,88809
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_36",2017-09-10,102663
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_37",2017-09-17,90153
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_38",2017-09-24,89139
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_39",2017-10-01,85494
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_40",2017-10-08,82091
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_41",2017-10-15,84459
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_42",2017-10-22,87238
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_43",2017-10-29,87326
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_44",2017-11-05,95283
"Punggol","PG_B1","3004587232","008903171992","DP470569E","MAIN","Direct","2017_45",2017-11-11,70675
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_31",2017-08-06,9523
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_32",2017-08-13,10027
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_33",2017-08-20,10287
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_34",2017-08-27,10156
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_35",2017-09-03,10833
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_36",2017-09-10,9786
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_37",2017-09-17,11209
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_38",2017-09-24,11359
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_39",2017-10-01,11050
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_40",2017-10-08,11496
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_41",2017-10-15,11237
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_42",2017-10-22,11279
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_43",2017-10-29,11284
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_44",2017-11-05,10742
"Punggol","PG_B1","3090005152B","008903171992","EP180491B","BYPASS","Indirect","2017_45",2017-11-11,8697
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_31",2017-08-06,251500
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_32",2017-08-13,273100
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_33",2017-08-20,280900
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_34",2017-08-27,270700
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_35",2017-09-03,294300
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_36",2017-09-10,255000
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_37",2017-09-17,290200
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_38",2017-09-24,283700
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_39",2017-10-01,277100
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_40",2017-10-08,277900
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_41",2017-10-15,283100
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_42",2017-10-22,341200
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_43",2017-10-29,287600
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_44",2017-11-05,271100
"Punggol","PG_B1","3090005152M","008903171992","EP690491H","MAIN","Indirect","2017_45",2017-11-11,217900
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_31",2017-08-06,1328
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_32",2017-08-13,1573
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_33",2017-08-20,1753
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_34",2017-08-27,1533
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_35",2017-09-03,1749
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_36",2017-09-10,1452
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_37",2017-09-17,1385
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_38",2017-09-24,1434
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_39",2017-10-01,1411
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_40",2017-10-08,1338
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_41",2017-10-15,1639
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_42",2017-10-22,1511
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_43",2017-10-29,1772
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_44",2017-11-05,1589
"Punggol","PG_B2","3004520700","008904752063","WS500104A","SUB","Indirect","2017_45",2017-11-11,1287
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_31",2017-08-06,2216
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_32",2017-08-13,2791
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_33",2017-08-20,2500
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_34",2017-08-27,2834
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_35",2017-09-03,2905
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_36",2017-09-10,2801
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_37",2017-09-17,2618
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_38",2017-09-24,2900
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_39",2017-10-01,2721
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_40",2017-10-08,2849
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_41",2017-10-15,2774
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_42",2017-10-22,2913
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_43",2017-10-29,2997
"Punggol","PG_B2","3004520724","008901389315","WS500110A","SUB","Indirect","2017_44",2017-11-05,2885
