"family_id","service_point_sn","meter_sn","block","overconsumption_date","online_status"
226,"3100250090","WS500225A","PG_B3",2017-10-15,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-10-15,"INACTIVE"
133,"3004522204","WS500133A","PG_B2",2017-10-15,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-10-15,"INACTIVE"
1817,"3004480369","WS500078A","PG_B1",2017-10-15,"INACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-10-15,"INACTIVE"
90,"3004480399","WS500090A","PG_B1",2017-10-15,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-10-15,"ACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-10-15,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-10-15,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-10-08,"ACTIVE"
132,"3004521979","WS500132A","PG_B2",2017-10-08,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-10-08,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-10-08,"ACTIVE"
339,"3005448435","WS500338A","PG_B4",2017-10-08,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-10-08,"ACTIVE"
2434,"3004521137","WS500147A","PG_B2",2017-10-08,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-10-08,"INACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-10-08,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-10-08,"INACTIVE"
133,"3004522204","WS500133A","PG_B2",2017-10-08,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-10-08,"INACTIVE"
1815,"3005448679","WS500324A","PG_B4",2017-10-08,"INACTIVE"
331,"3005448683","WS500330A","PG_B4",2017-10-08,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-10-08,"INACTIVE"
239,"3100249918","WS500238A","PG_B3",2017-10-08,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-10-08,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-10-08,"ACTIVE"
543,"3004521276","WS500106A","PG_B2",2017-10-08,"ACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-10-08,"ACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-10-08,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-10-08,"INACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-10-01,"ACTIVE"
339,"3005448435","WS500338A","PG_B4",2017-10-01,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-10-01,"ACTIVE"
2434,"3004521137","WS500147A","PG_B2",2017-10-01,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-10-01,"INACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-10-01,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-10-01,"INACTIVE"
133,"3004522204","WS500133A","PG_B2",2017-10-01,"ACTIVE"
129,"3004521097","WS500129A","PG_B2",2017-10-01,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-10-01,"INACTIVE"
1815,"3005448679","WS500324A","PG_B4",2017-10-01,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-10-01,"INACTIVE"
315,"3005448419","WS500314A","PG_B4",2017-10-01,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-10-01,"INACTIVE"
90,"3004480399","WS500090A","PG_B1",2017-10-01,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-10-01,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-10-01,"ACTIVE"
305,"3005448539","WS500304A","PG_B4",2017-10-01,"ACTIVE"
543,"3004521276","WS500106A","PG_B2",2017-10-01,"ACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-10-01,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-10-01,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-10-01,"INACTIVE"
488,"3100159655","WS500487A","PG_B5",2017-09-24,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-09-24,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-09-24,"ACTIVE"
357,"3005448447","WS500356A","PG_B4",2017-09-24,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-09-24,"ACTIVE"
339,"3005448435","WS500338A","PG_B4",2017-09-24,"ACTIVE"
215,"3100249906","WS500214A","PG_B3",2017-09-24,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-09-24,"ACTIVE"
2443,"3005448647","WS500371A","PG_B4",2017-09-24,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-09-24,"INACTIVE"
102,"3004521852","WS500102A","PG_B2",2017-09-24,"INACTIVE"
221,"3100250266","WS500220A","PG_B3",2017-09-24,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-09-24,"ACTIVE"
1815,"3005448679","WS500324A","PG_B4",2017-09-24,"INACTIVE"
1817,"3004480369","WS500078A","PG_B1",2017-09-24,"INACTIVE"
154,"3004521424","WS500154A","PG_B2",2017-09-24,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-09-24,"INACTIVE"
282,"3100250118","WS500281A","PG_B3",2017-09-24,"INACTIVE"
233,"3100250034","WS500232A","PG_B3",2017-09-24,"ACTIVE"
315,"3005448419","WS500314A","PG_B4",2017-09-24,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-09-24,"INACTIVE"
90,"3004480399","WS500090A","PG_B1",2017-09-24,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-09-24,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-09-24,"ACTIVE"
421,"3100159959","WS500420A","PG_B5",2017-09-24,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-09-24,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2017-09-24,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-09-24,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-09-24,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-09-17,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-09-17,"INACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-09-17,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-09-17,"ACTIVE"
339,"3005448435","WS500338A","PG_B4",2017-09-17,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-09-17,"ACTIVE"
2443,"3005448647","WS500371A","PG_B4",2017-09-17,"INACTIVE"
2434,"3004521137","WS500147A","PG_B2",2017-09-17,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-09-17,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2017-09-17,"INACTIVE"
561,"3100660792","WJ003984A","YH_B1",2017-09-17,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-09-17,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-09-17,"INACTIVE"
233,"3100250034","WS500232A","PG_B3",2017-09-17,"ACTIVE"
373,"3005448711","WS500372A","PG_B4",2017-09-17,"INACTIVE"
90,"3004480399","WS500090A","PG_B1",2017-09-17,"INACTIVE"
119,"3004521635","WS500119A","PG_B2",2017-09-17,"ACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-09-17,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2017-09-17,"ACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-09-17,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-09-10,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2017-09-10,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-09-10,"ACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-09-10,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2017-09-10,"INACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-09-10,"ACTIVE"
1823,"3100159535","WS500509A","PG_B5",2017-09-10,"INACTIVE"
232,"3100249974","WS500231A","PG_B3",2017-09-10,"ACTIVE"
233,"3100250034","WS500232A","PG_B3",2017-09-10,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-09-10,"INACTIVE"
90,"3004480399","WS500090A","PG_B1",2017-09-10,"INACTIVE"
350,"3005448759","WS500349A","PG_B4",2017-09-10,"INACTIVE"
472,"3100159647","WS500471A","PG_B5",2017-09-10,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-09-10,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-09-10,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2017-09-03,"ACTIVE"
2441,"3004478892","WS500002A","PG_B1",2017-09-03,"INACTIVE"
501,"3100159999","WS500500A","PG_B5",2017-09-03,"INACTIVE"
286,"3100250358","WS500285A","PG_B3",2017-09-03,"ACTIVE"
1765,"3004521123","WS500141A","PG_B2",2017-09-03,"ACTIVE"
1763,"3004479332","WS500045A","PG_B1",2017-09-03,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2017-09-03,"ACTIVE"
357,"3005448447","WS500356A","PG_B4",2017-09-03,"ACTIVE"
311,"3005448543","WS500310A","PG_B4",2017-09-03,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-09-03,"INACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-09-03,"ACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-09-03,"INACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-09-03,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-09-03,"INACTIVE"
509,"3100160003","WS500508A","PG_B5",2017-09-03,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-09-03,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-09-03,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2017-08-27,"ACTIVE"
1763,"3004479332","WS500045A","PG_B1",2017-08-27,"ACTIVE"
1769,"3005448687","WS500336A","PG_B4",2017-08-27,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2017-08-27,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-08-27,"INACTIVE"
262,"3100250346","WS500261A","PG_B3",2017-08-27,"ACTIVE"
21,"3004479244","WS500021A","PG_B1",2017-08-27,"INACTIVE"
184,"3100249950","WS500183A","PG_B3",2017-08-27,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-08-27,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-08-27,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-08-27,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-08-27,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-08-27,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-08-27,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-08-27,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-08-27,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-08-27,"ACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-08-27,"INACTIVE"
558,"3100159919","WS500475A","PG_B5",2017-08-27,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-08-27,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-08-20,"INACTIVE"
2468,"3100159479","WS500398A","PG_B5",2017-08-20,"ACTIVE"
2454,"3004522045","WS500156A","PG_B2",2017-08-20,"INACTIVE"
1771,"3004522014","WS500144A","PG_B2",2017-08-20,"INACTIVE"
265,"3100250050","WS500264A","PG_B3",2017-08-20,"ACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-08-20,"INACTIVE"
184,"3100249950","WS500183A","PG_B3",2017-08-20,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-08-20,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-08-20,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-08-20,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-08-20,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-08-20,"ACTIVE"
417,"3100159687","WS500416A","PG_B5",2017-08-20,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-08-20,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-08-20,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-08-20,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-08-20,"ACTIVE"
421,"3100159959","WS500420A","PG_B5",2017-08-20,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-08-20,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-08-20,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-08-20,"ACTIVE"
278,"3100250354","WS500277A","PG_B3",2017-08-13,"ACTIVE"
312,"3005448607","WS500311A","PG_B4",2017-08-13,"INACTIVE"
488,"3100159655","WS500487A","PG_B5",2017-08-13,"ACTIVE"
1766,"3004479408","WS500063A","PG_B1",2017-08-13,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-08-13,"ACTIVE"
2441,"3004478892","WS500002A","PG_B1",2017-08-13,"INACTIVE"
2454,"3004522045","WS500156A","PG_B2",2017-08-13,"INACTIVE"
1763,"3004479332","WS500045A","PG_B1",2017-08-13,"ACTIVE"
215,"3100249906","WS500214A","PG_B3",2017-08-13,"ACTIVE"
502,"3100159531","WS500501A","PG_B5",2017-08-13,"INACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-08-13,"INACTIVE"
184,"3100249950","WS500183A","PG_B3",2017-08-13,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-08-13,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-08-13,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-08-13,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-08-13,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-08-13,"ACTIVE"
233,"3100250034","WS500232A","PG_B3",2017-08-13,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-08-13,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-08-13,"ACTIVE"
329,"3005448555","WS500328A","PG_B4",2017-08-13,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-08-13,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-08-13,"ACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-08-13,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-08-13,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-08-13,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-08-13,"INACTIVE"
278,"3100250354","WS500277A","PG_B3",2017-08-06,"ACTIVE"
312,"3005448607","WS500311A","PG_B4",2017-08-06,"INACTIVE"
1766,"3004479408","WS500063A","PG_B1",2017-08-06,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-08-06,"INACTIVE"
357,"3005448447","WS500356A","PG_B4",2017-08-06,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2017-08-06,"INACTIVE"
215,"3100249906","WS500214A","PG_B3",2017-08-06,"ACTIVE"
502,"3100159531","WS500501A","PG_B5",2017-08-06,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-08-06,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-08-06,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-08-06,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-08-06,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-08-06,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-08-06,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-08-06,"ACTIVE"
6,"3004480116","WS500006A","PG_B1",2017-08-06,"ACTIVE"
299,"3100250186","WS500298A","PG_B3",2017-08-06,"INACTIVE"
329,"3005448555","WS500328A","PG_B4",2017-08-06,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-08-06,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-08-06,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-08-06,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-08-06,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-08-06,"INACTIVE"
1790,"3100250070","WS500185A","PG_B3",2017-08-06,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-08-06,"ACTIVE"
312,"3005448607","WS500311A","PG_B4",2017-07-30,"INACTIVE"
1766,"3004479408","WS500063A","PG_B1",2017-07-30,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-07-30,"INACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-07-30,"ACTIVE"
215,"3100249906","WS500214A","PG_B3",2017-07-30,"ACTIVE"
502,"3100159531","WS500501A","PG_B5",2017-07-30,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-07-30,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-07-30,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-07-30,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-07-30,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-07-30,"ACTIVE"
1775,"3004521205","WS500171A","PG_B2",2017-07-30,"INACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-07-30,"INACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-07-30,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-07-30,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-07-30,"INACTIVE"
436,"3100159899","WS500435A","PG_B5",2017-07-30,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-07-30,"INACTIVE"
2401,"3100159735","WS500512A","PG_B5",2017-07-30,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-07-30,"ACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-07-23,"ACTIVE"
364,"3005448515","WS500363A","PG_B4",2017-07-23,"ACTIVE"
312,"3005448607","WS500311A","PG_B4",2017-07-23,"INACTIVE"
1766,"3004479408","WS500063A","PG_B1",2017-07-23,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-07-23,"INACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-07-23,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-07-23,"ACTIVE"
215,"3100249906","WS500214A","PG_B3",2017-07-23,"ACTIVE"
1802,"3005448791","WS500397A","PG_B4",2017-07-23,"ACTIVE"
502,"3100159531","WS500501A","PG_B5",2017-07-23,"INACTIVE"
344,"3005448755","WS500343A","PG_B4",2017-07-23,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-07-23,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-07-23,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-07-23,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-07-23,"ACTIVE"
485,"3100159991","WS500484A","PG_B5",2017-07-23,"INACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-07-23,"ACTIVE"
232,"3100249974","WS500231A","PG_B3",2017-07-23,"ACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-07-23,"ACTIVE"
119,"3004521635","WS500119A","PG_B2",2017-07-23,"ACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-07-23,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-07-23,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-07-23,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-07-23,"INACTIVE"
421,"3100159959","WS500420A","PG_B5",2017-07-23,"INACTIVE"
477,"3100159987","WS500476A","PG_B5",2017-07-23,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-07-23,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-07-23,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-07-23,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-07-23,"INACTIVE"
324,"3005448615","WS500323A","PG_B4",2017-07-16,"ACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-07-16,"ACTIVE"
501,"3100159999","WS500500A","PG_B5",2017-07-16,"INACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-07-16,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-07-16,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-07-16,"ACTIVE"
502,"3100159531","WS500501A","PG_B5",2017-07-16,"INACTIVE"
2434,"3004521137","WS500147A","PG_B2",2017-07-16,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-07-16,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-07-16,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-07-16,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-07-16,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2017-07-16,"ACTIVE"
306,"3005448603","WS500305A","PG_B4",2017-07-16,"ACTIVE"
233,"3100250034","WS500232A","PG_B3",2017-07-16,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-07-16,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-07-16,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-07-16,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-07-16,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-07-16,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-07-16,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-07-09,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-07-09,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-07-09,"INACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-07-09,"INACTIVE"
98,"3004521824","WS500098A","PG_B2",2017-07-09,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-07-09,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-07-09,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-07-09,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-07-09,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-07-09,"INACTIVE"
232,"3100249974","WS500231A","PG_B3",2017-07-09,"ACTIVE"
212,"3100250202","WS500211A","PG_B3",2017-07-09,"INACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-07-09,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-07-09,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-07-09,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-07-09,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-07-09,"ACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-07-09,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-07-02,"ACTIVE"
278,"3100250354","WS500277A","PG_B3",2017-07-02,"ACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-07-02,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-07-02,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-07-02,"INACTIVE"
286,"3100250358","WS500285A","PG_B3",2017-07-02,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-07-02,"ACTIVE"
326,"3005448743","WS500325A","PG_B4",2017-07-02,"ACTIVE"
432,"3100159627","WS500431A","PG_B5",2017-07-02,"ACTIVE"
425,"3100159691","WS500424A","PG_B5",2017-07-02,"INACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-07-02,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-07-02,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-07-02,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-07-02,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-07-02,"INACTIVE"
123,"3004521085","WS500123A","PG_B2",2017-07-02,"ACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-07-02,"ACTIVE"
212,"3100250202","WS500211A","PG_B3",2017-07-02,"INACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-07-02,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-07-02,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-07-02,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-07-02,"INACTIVE"
2424,"3100159847","WS500466A","PG_B5",2017-07-02,"ACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-07-02,"INACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-06-25,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-06-25,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-06-25,"INACTIVE"
132,"3004521979","WS500132A","PG_B2",2017-06-25,"INACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-06-25,"ACTIVE"
326,"3005448743","WS500325A","PG_B4",2017-06-25,"ACTIVE"
2447,"3100159967","WS500436A","PG_B5",2017-06-25,"INACTIVE"
30,"3004480211","WS500030A","PG_B1",2017-06-25,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-06-25,"ACTIVE"
371,"3005448583","WS500370A","PG_B4",2017-06-25,"INACTIVE"
371,"3005448583","WS500536A","PG_B4",2017-06-25,"INACTIVE"
376,"3005448523","WS500375A","PG_B4",2017-06-25,"ACTIVE"
376,"3005448523","ws500535a","PG_B4",2017-06-25,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-06-25,"ACTIVE"
197,"3100250254","WS500196A","PG_B3",2017-06-25,"INACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-06-25,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-06-25,"INACTIVE"
368,"3005448771","WS500367A","PG_B4",2017-06-25,"ACTIVE"
293,"3100250302","WS500292A","PG_B3",2017-06-25,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-06-25,"INACTIVE"
126,"3004521954","WS500126A","PG_B2",2017-06-25,"INACTIVE"
123,"3004521085","WS500123A","PG_B2",2017-06-25,"ACTIVE"
352,"3005448507","WS500534A","PG_B4",2017-06-25,"ACTIVE"
352,"3005448507","WS500351A","PG_B4",2017-06-25,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-06-25,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-06-25,"INACTIVE"
538,"3004479882","WS500017A","PG_B1",2017-06-25,"INACTIVE"
1798,"3004521109","WS500135A","PG_B2",2017-06-25,"INACTIVE"
494,"3100159527","WS500493A","PG_B5",2017-06-25,"INACTIVE"
2429,"3100159707","WS500456A","PG_B5",2017-06-25,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-06-25,"INACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-06-18,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-06-18,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-06-18,"INACTIVE"
132,"3004521979","WS500132A","PG_B2",2017-06-18,"INACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-06-18,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-06-18,"ACTIVE"
326,"3005448743","WS500325A","PG_B4",2017-06-18,"ACTIVE"
41,"3004479948","WS500041A","PG_B1",2017-06-18,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-06-18,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-06-18,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-06-18,"ACTIVE"
1827,"3100159495","WS500429A","PG_B5",2017-06-18,"INACTIVE"
