"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2018-05-31",15870,"59789"
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2018-06-30",16629,"61392"
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2018-07-31",11909,"80797"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-08-31",16541,"28283"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-09-30",22807,"30104"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-10-31",24187,"43516"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-11-30",25262,"44974"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-12-31",22012,"34300"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-01-31",27421,"39464"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-02-28",27290,"35977"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-03-31",27929,"97359"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-04-30",27378,"62943"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-05-31",28863,"59789"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-06-30",29280,"61392"
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2018-07-31",27725,"80797"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-08-31",13279,"28283"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-09-30",23014,"30104"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-10-31",21638,"43516"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-11-30",22203,"44974"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-12-31",18412,"34300"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-01-31",29497,"39464"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-02-28",22378,"35977"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-03-31",21029,"97359"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-04-30",17502,"62943"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-05-31",17589,"59789"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-06-30",19501,"61392"
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2018-07-31",18860,"80797"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-08-31",3576,"28283"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-09-30",6274,"30104"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-10-31",7829,"43516"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-11-30",6704,"44974"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-12-31",5611,"34300"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-01-31",8669,"39464"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-02-28",8954,"35977"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-03-31",7954,"97359"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-04-30",6739,"62943"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-05-31",6743,"59789"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-06-30",21988,"61392"
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2018-07-31",6215,"80797"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-08-31",35438,"28283"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-09-30",49390,"30104"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-10-31",71990,"43516"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-11-30",68755,"44974"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-12-31",49894,"34300"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-01-31",44759,"39464"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-02-28",44969,"35977"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-03-31",52866,"97359"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-04-30",51099,"62943"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-05-31",48050,"59789"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-06-30",53154,"61392"
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2018-07-31",53058,"80797"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-08-31",15214,"28283"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-09-30",19449,"30104"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-10-31",18062,"43516"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-11-30",19038,"44974"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-12-31",17906,"34300"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-01-31",16817,"39464"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-02-28",13641,"35977"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-03-31",15506,"97359"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-04-30",16471,"62943"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-05-31",16876,"59789"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-06-30",21851,"61392"
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2018-07-31",167,"80797"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2017-08-31",6004,"28283"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2017-09-30",10947,"30104"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2017-10-31",8122,"43516"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2017-11-30",319,"44974"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2017-12-31",33,"34300"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-01-31",0,"39464"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-02-28",0,"35977"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-03-31",7806,"97359"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-04-30",12929,"62943"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-05-31",14081,"59789"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-06-30",14975,"61392"
"Punggol","PG_B2","3004521137","008937383787","WS500147A","SUB","Indirect","#12","2018-07-31",15424,"80797"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-08-31",21073,"28283"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-09-30",29526,"30104"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-10-31",31662,"43516"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-11-30",31073,"44974"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-12-31",29853,"34300"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-01-31",34051,"39464"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-02-28",29160,"35977"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-03-31",33701,"97359"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-04-30",33086,"62943"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-05-31",28148,"59789"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-06-30",22841,"61392"
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2018-07-31",24151,"80797"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-08-31",18928,"28283"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-09-30",29360,"30104"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-10-31",28199,"43516"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-11-30",27852,"44974"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-12-31",26594,"34300"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-01-31",26906,"39464"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-02-28",26324,"35977"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-03-31",26182,"97359"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-04-30",23043,"62943"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-05-31",25466,"59789"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-06-30",24698,"61392"
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2018-07-31",29383,"80797"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-08-31",13013,"28283"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-09-30",18897,"30104"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-10-31",18325,"43516"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-11-30",17131,"44974"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-12-31",20998,"34300"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-01-31",17533,"39464"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-02-28",16689,"35977"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-03-31",18018,"97359"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-04-30",17512,"62943"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-05-31",16704,"59789"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-06-30",17469,"61392"
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2018-07-31",19760,"80797"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-08-31",43416,"28283"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-09-30",51140,"30104"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-10-31",60742,"43516"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-11-30",61785,"44974"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-12-31",63185,"34300"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-01-31",62051,"39464"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-02-28",52159,"35977"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-03-31",61581,"97359"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-04-30",61451,"62943"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-05-31",63065,"59789"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-06-30",64049,"61392"
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2018-07-31",59458,"80797"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-08-31",4554,"28283"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-09-30",7276,"30104"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-10-31",7873,"43516"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-11-30",5835,"44974"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-12-31",7363,"34300"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-01-31",6377,"39464"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-02-28",8199,"35977"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-03-31",5906,"97359"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-04-30",5191,"62943"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-05-31",5497,"59789"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-06-30",4863,"61392"
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2018-07-31",4990,"80797"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-08-31",21135,"5507"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-09-30",29006,"7255"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-10-31",28969,"9301"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-11-30",27667,"10312"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-12-31",29208,"10731"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-01-31",30038,"10562"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-02-28",27125,"9026"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-03-31",26530,"10160"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-04-30",31497,"10617"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-05-31",32649,"12637"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-06-30",28648,"12775"
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2018-07-31",26682,"12753"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2017-08-31",5276,"5507"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2017-09-30",6691,"7255"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2017-10-31",2507,"9301"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2017-11-30",5678,"10312"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2017-12-31",10847,"10731"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-01-31",5065,"10562"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-02-28",4487,"9026"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-03-31",8659,"10160"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-04-30",4843,"10617"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-05-31",3915,"12637"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-06-30",3274,"12775"
"Punggol","PG_B2","3004521247","008936799504","WS500096A","SUB","Direct","#03","2018-07-31",5833,"12753"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-08-31",8300,"5507"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-09-30",11496,"7255"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-10-31",12033,"9301"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-11-30",12166,"10312"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-12-31",10851,"10731"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2018-01-31",12525,"10562"
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2018-02-28",12309,"9026"
